epoch,step,loss,lr,time_s
11,60800,0.01081924419850111,0.0002,359.17
11,60900,0.02089673839509487,0.0002,366.82
11,61000,0.02961995266377926,0.0002,374.47
11,61100,0.015873095020651817,0.0002,382.13
11,61200,0.019010696560144424,0.0002,389.79
11,61300,0.011732548475265503,0.0002,397.45
11,61400,0.020240433514118195,0.0002,405.11
11,61500,0.02981308102607727,0.0002,412.75
11,61600,0.0030692119617015123,0.0002,420.43
11,61700,0.005544218234717846,0.0002,428.08
11,61800,0.013554667122662067,0.0002,435.72
12,61900,0.01666281372308731,0.0002,2.98
12,62000,0.022674569860100746,0.0002,10.97
12,62100,0.03422972559928894,0.0002,18.83
12,62200,0.014173895120620728,0.0002,26.72
12,62300,0.045503441244363785,0.0002,34.38
12,62400,0.014408032409846783,0.0002,42.03
12,62500,0.025020508095622063,0.0002,49.69
12,62600,0.004741378128528595,0.0002,57.52
12,62700,0.04816097393631935,0.0002,65.41
12,62800,0.031879909336566925,0.0002,73.3
12,62900,0.012404295615851879,0.0002,81.19
12,63000,0.017930295318365097,0.0002,89.08
12,63100,0.014639041386544704,0.0002,96.95
12,63200,0.006772501394152641,0.0002,104.83
12,63300,0.01392877846956253,0.0002,112.72
12,63400,0.015464108437299728,0.0002,120.72
12,63500,0.02511744014918804,0.0002,128.86
12,63600,0.004181263502687216,0.0002,136.76
12,63700,0.06583105027675629,0.0002,144.76
12,63800,0.01853710226714611,0.0002,152.63
12,63900,0.005630419589579105,0.0002,160.5
12,64000,0.005392615217715502,0.0002,168.38
12,64100,0.023847883567214012,0.0002,176.25
12,64200,0.01558549702167511,0.0002,184.12
12,64300,0.02466277778148651,0.0002,191.99
12,64400,0.019841590896248817,0.0002,199.86
12,64500,0.011800361797213554,0.0002,207.73
12,64600,0.008978964760899544,0.0002,215.61
12,64700,0.03629732131958008,0.0002,223.48
12,64800,0.023355981335043907,0.0002,231.35
12,64900,0.0203230120241642,0.0002,239.22
12,65000,0.027632057666778564,0.0002,247.47
12,65100,0.011867228895425797,0.0002,255.34
12,65200,0.024638347327709198,0.0002,263.21
12,65300,0.010985301807522774,0.0002,271.22
12,65400,0.016322389245033264,0.0002,279.12
12,65500,0.020100802183151245,0.0002,287.01
12,65600,0.04363984614610672,0.0002,294.84
12,65700,0.016106687486171722,0.0002,302.5
12,65800,0.019834456965327263,0.0002,310.17
12,65900,0.02547955885529518,0.0002,317.82
12,66000,0.061291344463825226,0.0002,325.47
12,66100,0.037788476794958115,0.0002,333.14
12,66200,0.023636452853679657,0.0002,341.0
12,66300,0.023783136159181595,0.0002,348.79
12,66400,0.013609367422759533,0.0002,356.43
12,66500,0.022040676325559616,0.0002,364.2
12,66600,0.025406746193766594,0.0002,372.12
12,66700,0.03658738732337952,0.0002,379.78
12,66800,0.0029868511483073235,0.0002,387.45
12,66900,0.03220505639910698,0.0002,395.25
12,67000,0.04426838085055351,0.0002,402.91
12,67100,0.02536545693874359,0.0002,410.58
12,67200,0.055091846734285355,0.0002,418.24
12,67300,0.04199908673763275,0.0002,426.07
12,67400,0.01265251636505127,0.0002,433.96
13,67500,0.009230848401784897,0.0002,0.97
13,67600,0.03514830768108368,0.0002,8.86
13,67700,0.006967436522245407,0.0002,16.76
13,67800,0.018767181783914566,0.0002,24.66
13,67900,0.01168476976454258,0.0002,32.54
13,68000,0.029578378424048424,0.0002,40.42
13,68100,0.015260341577231884,0.0002,48.67
13,68200,0.031003616750240326,0.0002,56.54
13,68300,0.09812547266483307,0.0002,64.41
13,68400,0.01141032762825489,0.0002,72.43
13,68500,0.033940039575099945,0.0002,80.31
13,68600,0.015505312010645866,0.0002,88.18
13,68700,0.028041835874319077,0.0002,95.94
13,68800,0.0182955265045166,0.0002,103.6
13,68900,0.05205357447266579,0.0002,111.26
13,69000,0.011634456925094128,0.0002,118.9
13,69100,0.02955675683915615,0.0002,126.55
13,69200,0.01651882752776146,0.0002,134.2
13,69300,0.007477661594748497,0.0002,141.85
13,69400,0.021458877250552177,0.0002,149.48
13,69500,0.006097846664488316,0.0002,157.11
13,69600,0.03702554479241371,0.0002,164.89
13,69700,0.02798870950937271,0.0002,172.8
13,69800,0.022976312786340714,0.0002,180.45
13,69900,0.02525068260729313,0.0002,188.09
13,70000,0.015307631343603134,0.0002,195.85
13,70100,0.034541815519332886,0.0002,203.48
13,70200,0.011824513785541058,0.0002,211.11
13,70300,0.01638002134859562,0.0002,218.83
13,70400,0.01085047796368599,0.0002,226.72
13,70500,0.011925599537789822,0.0002,234.42
13,70600,0.03511418402194977,0.0002,242.07
13,70700,0.025141406804323196,0.0002,249.72
13,70800,0.016054540872573853,0.0002,257.55
13,70900,0.017195221036672592,0.0002,265.41
13,71000,0.029919393360614777,0.0002,273.29
13,71100,0.008573712781071663,0.0002,281.18
13,71200,0.02042994648218155,0.0002,289.45
13,71300,0.028762437403202057,0.0002,297.34
13,71400,0.05037849396467209,0.0002,305.24
13,71500,0.027101021260023117,0.0002,313.13
13,71600,0.050631068646907806,0.0002,321.14
13,71700,0.008375649340450764,0.0002,329.02
13,71800,0.013547259382903576,0.0002,336.95
13,71900,0.008827893063426018,0.0002,344.83
13,72000,0.012577580288052559,0.0002,352.71
13,72100,0.038535986095666885,0.0002,360.61
13,72200,0.007451132871210575,0.0002,368.5
13,72300,0.021768398582935333,0.0002,376.38
13,72400,0.03659621626138687,0.0002,384.26
13,72500,0.020655011758208275,0.0002,392.15
13,72600,0.021643418818712234,0.0002,400.04
13,72700,0.027356721460819244,0.0002,408.05
13,72800,0.024994224309921265,0.0002,416.2
13,72900,0.017009858042001724,0.0002,424.08
13,73000,0.028878197073936462,0.0002,431.98
13,73100,0.01610637456178665,0.0002,439.86
14,73200,0.03146534413099289,0.0002,6.96
14,73300,0.004292635712772608,0.0002,14.85
14,73400,0.014292141422629356,0.0002,22.74
14,73500,0.01817455142736435,0.0002,30.6
14,73600,0.022344285622239113,0.0002,38.49
14,73700,0.0149028105661273,0.0002,46.29
14,73800,0.02911689132452011,0.0002,53.94
14,73900,0.01144891045987606,0.0002,61.59
14,74000,0.016906829550862312,0.0002,69.24
14,74100,0.020681098103523254,0.0002,76.89
14,74200,0.002804431365802884,0.0002,84.55
14,74300,0.02322724461555481,0.0002,92.58
14,74400,0.0122759360820055,0.0002,100.21
14,74500,0.027711808681488037,0.0002,107.86
14,74600,0.007863212376832962,0.0002,115.51
14,74700,0.0064576356671750546,0.0002,123.15
14,74800,0.004215385299175978,0.0002,130.93
14,74900,0.011097930371761322,0.0002,138.58
14,75000,0.03987835347652435,0.0002,146.23
14,75100,0.016240961849689484,0.0002,153.87
14,75200,0.04095707833766937,0.0002,161.53
14,75300,0.02643633261322975,0.0002,169.16
14,75400,0.015456518158316612,0.0002,176.8
14,75500,0.016800394281744957,0.0002,184.45
14,75600,0.014391817152500153,0.0002,192.1
14,75700,0.019247014075517654,0.0002,199.74
14,75800,0.023914096876978874,0.0002,207.65
14,75900,0.03765753656625748,0.0002,215.68
14,76000,0.07070823758840561,0.0002,223.57
14,76100,0.014793334528803825,0.0002,231.47
14,76200,0.0206203144043684,0.0002,239.32
14,76300,0.0020584810990840197,0.0002,247.32
14,76400,0.01606944389641285,0.0002,255.23
14,76500,0.028148645535111427,0.0002,262.97
14,76600,0.08042265474796295,0.0002,270.62
14,76700,0.017316341400146484,0.0002,278.27
14,76800,0.021868808194994926,0.0002,285.91
14,76900,0.019015586003661156,0.0002,293.53
14,77000,0.012379134073853493,0.0002,301.18
14,77100,0.023046119138598442,0.0002,308.82
14,77200,0.0056018587201833725,0.0002,316.46
14,77300,0.020897207781672478,0.0002,324.11
14,77400,0.030638575553894043,0.0002,332.14
14,77500,0.08575093001127243,0.0002,339.79
14,77600,0.0398968830704689,0.0002,347.42
14,77700,0.014114120975136757,0.0002,355.05
14,77800,0.01985534280538559,0.0002,362.67
14,77900,0.012682361528277397,0.0002,370.45
14,78000,0.00983806885778904,0.0002,378.08
14,78100,0.020474638789892197,0.0002,385.72
14,78200,0.011239842511713505,0.0002,393.34
14,78300,0.06477108597755432,0.0002,400.97
14,78400,0.05242133513092995,0.0002,408.61
14,78500,0.04658133536577225,0.0002,416.24
14,78600,0.004895972553640604,0.0002,423.89
14,78700,0.014240091666579247,0.0002,431.52
15,78800,0.028080306947231293,0.0002,5.06
15,78900,0.00924039538949728,0.0002,13.3
15,79000,0.024757100269198418,0.0002,21.18
15,79100,0.006822039373219013,0.0002,29.06
15,79200,0.01616772636771202,0.0002,36.93
15,79300,0.012583708390593529,0.0002,44.82
15,79400,0.0295652337372303,0.0002,52.7
15,79500,0.03242550045251846,0.0002,60.71
15,79600,0.012139057740569115,0.0002,68.61
15,79700,0.005944539327174425,0.0002,76.49
15,79800,0.03563147410750389,0.0002,84.37
15,79900,0.031062930822372437,0.0002,92.26
15,80000,0.019917506724596024,0.0002,100.15
15,80100,0.006269935518503189,0.0002,108.05
15,80200,0.026387371122837067,0.0002,115.95
15,80300,0.03426095098257065,0.0002,123.84
15,80400,0.03708095848560333,0.0002,131.56
15,80500,0.017701439559459686,0.0002,139.85
15,80600,0.023989006876945496,0.0002,147.76
15,80700,0.025369936600327492,0.0002,155.65
15,80800,0.020392686128616333,0.0002,163.52
15,80900,0.10449503362178802,0.0002,171.4
15,81000,0.010510316118597984,0.0002,179.4
15,81100,0.014725077897310257,0.0002,187.28
15,81200,0.01607055403292179,0.0002,195.17
15,81300,0.0768485814332962,0.0002,203.06
15,81400,0.020768310874700546,0.0002,210.94
15,81500,0.017241939902305603,0.0002,218.82
15,81600,0.04212258756160736,0.0002,226.71
15,81700,0.02826574817299843,0.0002,234.6
15,81800,0.026859169825911522,0.0002,242.5
15,81900,0.021201495081186295,0.0002,250.39
15,82000,0.014612560160458088,0.0002,258.65
15,82100,0.022366659715771675,0.0002,266.52
15,82200,0.0557074099779129,0.0002,274.4
15,82300,0.04389994591474533,0.0002,282.29
15,82400,0.012599189765751362,0.0002,290.18
15,82500,0.020672334358096123,0.0002,298.07
15,82600,0.022266197949647903,0.0002,306.07
15,82700,0.017271604388952255,0.0002,313.94
15,82800,0.031194457784295082,0.0002,321.81
15,82900,0.015336437150835991,0.0002,329.68
15,83000,0.02571866288781166,0.0002,337.55
15,83100,0.03688112273812294,0.0002,345.42
15,83200,0.008576424792408943,0.0002,353.3
15,83300,0.04100124165415764,0.0002,361.17
15,83400,0.04465381056070328,0.0002,369.05
15,83500,0.0351032093167305,0.0002,376.92
15,83600,0.08038593083620071,0.0002,385.18
15,83700,0.01771453209221363,0.0002,393.05
15,83800,0.03176906332373619,0.0002,400.91
15,83900,0.011476538144052029,0.0002,408.77
15,84000,0.016006089746952057,0.0002,416.63
15,84100,0.0026275881100445986,0.0002,424.49
15,84200,0.00427453825250268,0.0002,432.34
15,84300,0.0369986817240715,0.0002,439.97
16,84400,0.007290175650268793,0.0002,4.1
16,84500,0.03774205222725868,0.0002,11.74
16,84600,0.008516205474734306,0.0002,19.43
16,84700,0.03743963688611984,0.0002,27.33
16,84800,0.007127786986529827,0.0002,35.23
16,84900,0.01724695786833763,0.0002,42.99
16,85000,0.04610329493880272,0.0002,50.66
16,85100,0.02693375013768673,0.0002,58.71
16,85200,0.02686937153339386,0.0002,66.54
16,85300,0.031281426548957825,0.0002,74.41
16,85400,0.03652713820338249,0.0002,82.28
16,85500,0.014894768595695496,0.0002,90.16
16,85600,0.009312532842159271,0.0002,98.04
16,85700,0.02540360391139984,0.0002,105.93
16,85800,0.007903901860117912,0.0002,113.95
16,85900,0.031573086977005005,0.0002,121.83
16,86000,0.033364180475473404,0.0002,129.72
16,86100,0.013194385915994644,0.0002,137.61
16,86200,0.024183962494134903,0.0002,145.49
16,86300,0.04163115471601486,0.0002,153.37
16,86400,0.020971370860934258,0.0002,161.24
16,86500,0.016112685203552246,0.0002,169.11
16,86600,0.02752072736620903,0.0002,177.11
16,86700,0.032006245106458664,0.0002,185.23
16,86800,0.005024603568017483,0.0002,192.95
16,86900,0.02957850880920887,0.0002,200.6
16,87000,0.044602587819099426,0.0002,208.35
16,87100,0.027952106669545174,0.0002,216.2
16,87200,0.017892207950353622,0.0002,223.94
16,87300,0.013378703966736794,0.0002,231.96
16,87400,0.020415525883436203,0.0002,239.85
16,87500,0.0169361624866724,0.0002,247.73
16,87600,0.01817077398300171,0.0002,255.63
16,87700,0.015554863959550858,0.0002,263.52
16,87800,0.03763279691338539,0.0002,271.4
16,87900,0.026188325136899948,0.0002,279.28
16,88000,0.05221255123615265,0.0002,287.16
16,88100,0.028514118865132332,0.0002,295.05
16,88200,0.07023462653160095,0.0002,303.32
16,88300,0.019252309575676918,0.0002,311.21
16,88400,0.0023845599498599768,0.0002,319.1
16,88500,0.036491960287094116,0.0002,326.97
16,88600,0.03360561653971672,0.0002,334.85
16,88700,0.028705738484859467,0.0002,342.73
16,88800,0.0541691929101944,0.0002,350.63
16,88900,0.008358730934560299,0.0002,358.57
16,89000,0.029778653755784035,0.0002,366.22
16,89100,0.016086354851722717,0.0002,373.88
16,89200,0.02474859170615673,0.0002,381.54
16,89300,0.006004029884934425,0.0002,389.2
16,89400,0.027230968698859215,0.0002,396.85
16,89500,0.020693741738796234,0.0002,404.51
16,89600,0.021330799907445908,0.0002,412.16
16,89700,0.051905557513237,0.0002,419.94
16,89800,0.006360800936818123,0.0002,427.9
16,89900,0.006131074391305447,0.0002,435.56
17,90000,0.010340189561247826,0.0002,1.26
17,90100,0.0361732542514801,0.0002,9.12
17,90200,0.008911827579140663,0.0002,16.8
17,90300,0.0301181823015213,0.0002,24.44
17,90400,0.019940391182899475,0.0002,32.09
17,90500,0.012891354039311409,0.0002,39.86
17,90600,0.01842053420841694,0.0002,47.49
17,90700,0.013711778447031975,0.0002,55.12
17,90800,0.03323969617486,0.0002,62.75
17,90900,0.024295195937156677,0.0002,70.48
17,91000,0.019027207046747208,0.0002,78.25
17,91100,0.011698239482939243,0.0002,86.08
17,91200,0.037687212228775024,0.0002,93.95
17,91300,0.007994117215275764,0.0002,102.21
17,91400,0.016283465549349785,0.0002,110.07
17,91500,0.011750346049666405,0.0002,117.91
17,91600,0.022432882338762283,0.0002,125.76
17,91700,0.013247476890683174,0.0002,133.6
17,91800,0.014789890497922897,0.0002,141.45
17,91900,0.02283194288611412,0.0002,149.29
17,92000,0.01979890838265419,0.0002,157.26
17,92100,0.022655092179775238,0.0002,165.14
17,92200,0.020856142044067383,0.0002,173.01
17,92300,0.02041025646030903,0.0002,180.88
17,92400,0.023972541093826294,0.0002,188.71
17,92500,0.03813806176185608,0.0002,196.35
17,92600,0.03744594007730484,0.0002,203.98
17,92700,0.023480970412492752,0.0002,211.63
17,92800,0.013305126689374447,0.0002,219.41
17,92900,0.022345537319779396,0.0002,227.32
17,93000,0.013048502616584301,0.0002,234.96
17,93100,0.003826300147920847,0.0002,242.6
17,93200,0.04088129848241806,0.0002,250.25
17,93300,0.0262889601290226,0.0002,257.89
17,93400,0.02224751003086567,0.0002,265.53
17,93500,0.030646637082099915,0.0002,273.17
17,93600,0.029326165094971657,0.0002,280.96
17,93700,0.01898081973195076,0.0002,288.84
17,93800,0.035984840244054794,0.0002,296.71
17,93900,0.008714459836483002,0.0002,304.57
17,94000,0.006117754150182009,0.0002,312.45
17,94100,0.03197937458753586,0.0002,320.23
17,94200,0.024645883589982986,0.0002,328.03
17,94300,0.03224552422761917,0.0002,335.94
17,94400,0.038209713995456696,0.0002,344.22
17,94500,0.015752924606204033,0.0002,352.13
17,94600,0.01578725501894951,0.0002,360.01
17,94700,0.010381000116467476,0.0002,367.89
17,94800,0.015256863087415695,0.0002,375.76
17,94900,0.020698953419923782,0.0002,383.63
17,95000,0.028898142278194427,0.0002,391.5
17,95100,0.0240179430693388,0.0002,399.36
17,95200,0.015375007875263691,0.0002,407.37
17,95300,0.002567451912909746,0.0002,415.24
17,95400,0.0439276397228241,0.0002,423.11
17,95500,0.023278744891285896,0.0002,430.98
17,95600,0.020464234054088593,0.0002,438.84
18,95700,0.023427102714776993,0.0002,7.27
18,95800,0.04101484641432762,0.0002,15.16
18,95900,0.025000570341944695,0.0002,23.28
18,96000,0.011544683016836643,0.0002,31.28
18,96100,0.025975031778216362,0.0002,39.15
18,96200,0.011812172830104828,0.0002,47.01
18,96300,0.008275672793388367,0.0002,54.87
18,96400,0.03134458512067795,0.0002,62.72
18,96500,0.01107892394065857,0.0002,70.56
18,96600,0.022001516073942184,0.0002,78.47
18,96700,0.014187965542078018,0.0002,86.49
18,96800,0.014135364443063736,0.0002,94.37
18,96900,0.03904471918940544,0.0002,102.23
18,97000,0.024991128593683243,0.0002,110.06
18,97100,0.01934807375073433,0.0002,117.85
18,97200,0.030502039939165115,0.0002,125.7
18,97300,0.014221769757568836,0.0002,133.54
18,97400,0.001994549762457609,0.0002,141.37
18,97500,0.015894604846835136,0.0002,149.53
18,97600,0.024930890649557114,0.0002,157.34
18,97700,0.03890866041183472,0.0002,165.13
18,97800,0.026095282286405563,0.0002,173.0
18,97900,0.016672614961862564,0.0002,180.84
18,98000,0.027337945997714996,0.0002,188.7
18,98100,0.011396716348826885,0.0002,196.57
18,98200,0.024919018149375916,0.0002,204.43
18,98300,0.016618458554148674,0.0002,212.43
18,98400,0.006630988791584969,0.0002,220.3
18,98500,0.02986224740743637,0.0002,228.16
18,98600,0.018128007650375366,0.0002,236.03
18,98700,0.03501158952713013,0.0002,243.9
18,98800,0.011972478590905666,0.0002,251.78
18,98900,0.016589786857366562,0.0002,259.63
18,99000,0.022894227877259254,0.0002,267.74
18,99100,0.024607079103589058,0.0002,275.74
18,99200,0.010463974438607693,0.0002,283.61
18,99300,0.021681956946849823,0.0002,291.47
18,99400,0.04767143726348877,0.0002,299.34
18,99500,0.04049287736415863,0.0002,307.22
18,99600,0.018033919855952263,0.0002,315.12
18,99700,0.04067077487707138,0.0002,323.0
18,99800,0.013165941461920738,0.0002,330.88
18,99900,0.036081988364458084,0.0002,338.89
18,100000,0.008874989114701748,0.0002,346.78
18,100100,0.019099362194538116,0.0002,354.53
18,100200,0.0331125408411026,0.0002,362.2
18,100300,0.00922291912138462,0.0002,369.96
18,100400,0.017149118706583977,0.0002,377.78
18,100500,0.008110954426229,0.0002,385.5
18,100600,0.03561269864439964,0.0002,393.57
18,100700,0.02164004184305668,0.0002,401.23
18,100800,0.04545663297176361,0.0002,408.9
18,100900,0.009351835586130619,0.0002,416.57
18,101000,0.02850336581468582,0.0002,424.24
18,101100,0.003039479721337557,0.0002,431.91
18,101200,0.029380055144429207,0.0002,439.58
19,101300,0.06508094072341919,0.0002,5.38
19,101400,0.039183907210826874,0.0002,13.38
19,101500,0.019612405449151993,0.0002,21.27
19,101600,0.015384804457426071,0.0002,29.13
19,101700,0.026033135131001472,0.0002,37.02
19,101800,0.016989432275295258,0.0002,44.91
19,101900,0.02409762516617775,0.0002,52.81
19,102000,0.013235112652182579,0.0002,60.7
19,102100,0.013879670761525631,0.0002,68.99
19,102200,0.006987494882196188,0.0002,76.87
19,102300,0.00937072653323412,0.0002,84.76
19,102400,0.001775901298969984,0.0002,92.64
19,102500,0.03309764340519905,0.0002,100.52
19,102600,0.007975639775395393,0.0002,108.41
19,102700,0.033429354429244995,0.0002,116.26
19,102800,0.019852710887789726,0.0002,124.13
19,102900,0.037717096507549286,0.0002,132.0
19,103000,0.01923295669257641,0.0002,140.02
19,103100,0.02966347709298134,0.0002,147.9
19,103200,0.0018401547567918897,0.0002,155.82
19,103300,0.02431034855544567,0.0002,163.69
19,103400,0.0167656522244215,0.0002,171.55
19,103500,0.03578444570302963,0.0002,179.39
19,103600,0.018041111528873444,0.0002,187.37
19,103700,0.010921225883066654,0.0002,195.46
19,103800,0.016905836760997772,0.0002,203.31
19,103900,0.031401127576828,0.0002,211.16
19,104000,0.03415628522634506,0.0002,219.0
19,104100,0.013316679745912552,0.0002,226.85
19,104200,0.034594736993312836,0.0002,234.69
19,104300,0.00828658975660801,0.0002,242.53
19,104400,0.0196202602237463,0.0002,250.38
19,104500,0.013850905001163483,0.0002,258.36
19,104600,0.049613431096076965,0.0002,266.21
19,104700,0.009392433799803257,0.0002,274.08
19,104800,0.015357629396021366,0.0002,281.99
19,104900,0.020552916452288628,0.0002,289.88
19,105000,0.03229326754808426,0.0002,297.77
19,105100,0.028635509312152863,0.0002,305.61
19,105200,0.025249168276786804,0.0002,313.83
19,105300,0.031467095017433167,0.0002,321.7
19,105400,0.011440476402640343,0.0002,329.57
19,105500,0.00988058652728796,0.0002,337.46
19,105600,0.018401071429252625,0.0002,345.34
19,105700,0.014701508916914463,0.0002,353.22
19,105800,0.009501012042164803,0.0002,361.1
19,105900,0.024258241057395935,0.0002,368.99
19,106000,0.002780120586976409,0.0002,376.86
19,106100,0.03414932265877724,0.0002,384.74
19,106200,0.013525024987757206,0.0002,392.75
19,106300,0.02137720212340355,0.0002,400.62
19,106400,0.02800825610756874,0.0002,408.49
19,106500,0.008361583575606346,0.0002,416.35
19,106600,0.014499414712190628,0.0002,424.22
19,106700,0.02051563933491707,0.0002,432.22
19,106800,0.012595118954777718,0.0002,440.35
20,106900,0.011653218418359756,0.0002,3.5
20,107000,0.028527680784463882,0.0002,11.41
20,107100,0.04882987588644028,0.0002,19.28
20,107200,0.026548955589532852,0.0002,27.16
20,107300,0.0218863133341074,0.0002,35.02
20,107400,0.007265283726155758,0.0002,42.88
20,107500,0.02489890530705452,0.0002,50.74
20,107600,0.06689873337745667,0.0002,58.74
20,107700,0.011771980673074722,0.0002,66.61
20,107800,0.021631624549627304,0.0002,74.31
20,107900,0.016636641696095467,0.0002,81.96
20,108000,0.019333720207214355,0.0002,89.6
20,108100,0.017123395577073097,0.0002,97.24
20,108200,0.050158094614744186,0.0002,104.88
20,108300,0.013402510434389114,0.0002,112.91
20,108400,0.023678891360759735,0.0002,120.55
20,108500,0.04089701548218727,0.0002,128.19
20,108600,0.00585312070325017,0.0002,135.84
20,108700,0.009569905698299408,0.0002,143.48
20,108800,0.06358423829078674,0.0002,151.2
20,108900,0.012436545453965664,0.0002,159.06
20,109000,0.02462248131632805,0.0002,166.92
20,109100,0.015685826539993286,0.0002,174.92
20,109200,0.032073214650154114,0.0002,182.82
20,109300,0.02482820302248001,0.0002,190.72
20,109400,0.0239401925355196,0.0002,198.62
20,109500,0.016304081305861473,0.0002,206.5
20,109600,0.030918780714273453,0.0002,214.38
20,109700,0.019634859636425972,0.0002,222.25
20,109800,0.04845092073082924,0.0002,230.26
20,109900,0.028194474056363106,0.0002,238.42
20,110000,0.025355461984872818,0.0002,246.31
20,110100,0.029724735766649246,0.0002,254.19
20,110200,0.026798970997333527,0.0002,262.07
20,110300,0.005556549411267042,0.0002,269.95
20,110400,0.012684420682489872,0.0002,277.83
20,110500,0.014289644546806812,0.0002,285.72
20,110600,0.002448879648000002,0.0002,293.61
20,110700,0.028537392616271973,0.0002,301.62
20,110800,0.05048535391688347,0.0002,309.51
20,110900,0.02258072979748249,0.0002,317.38
20,111000,0.024022942408919334,0.0002,325.25
20,111100,0.010776271112263203,0.0002,333.14
20,111200,0.012162048369646072,0.0002,341.0
20,111300,0.034864671528339386,0.0002,348.92
20,111400,0.024273227900266647,0.0002,357.18
20,111500,0.03929585963487625,0.0002,365.09
20,111600,0.03487345576286316,0.0002,372.96
20,111700,0.043807029724121094,0.0002,380.83
20,111800,0.007379588205367327,0.0002,388.6
20,111900,0.017670761793851852,0.0002,396.23
20,112000,0.03484172374010086,0.0002,403.87
20,112100,0.027464810758829117,0.0002,411.5
20,112200,0.017586249858140945,0.0002,419.14
20,112300,0.034781888127326965,0.0002,426.91
20,112400,0.03377858176827431,0.0002,434.54
21,112500,0.008726214058697224,0.0002,1.61
21,112600,0.040782004594802856,0.0002,9.5
21,112700,0.02196333557367325,0.0002,17.37
21,112800,0.024070095270872116,0.0002,25.25
21,112900,0.0278819240629673,0.0002,33.51
21,113000,0.03642946109175682,0.0002,41.39
21,113100,0.019023915752768517,0.0002,49.28
21,113200,0.014562880620360374,0.0002,57.15
21,113300,0.012381020933389664,0.0002,65.04
21,113400,0.02283979207277298,0.0002,72.94
21,113500,0.036092352122068405,0.0002,80.84
21,113600,0.01668776385486126,0.0002,88.72
21,113700,0.004597834311425686,0.0002,96.74
21,113800,0.030404258519411087,0.0002,104.63
21,113900,0.01895299181342125,0.0002,112.53
21,114000,0.012402636930346489,0.0002,120.44
21,114100,0.03492779657244682,0.0002,128.34
21,114200,0.011008726432919502,0.0002,136.21
21,114300,0.005012635141611099,0.0002,144.08
21,114400,0.028461778536438942,0.0002,152.08
21,114500,0.0394652895629406,0.0002,160.1
21,114600,0.029016442596912384,0.0002,167.97
21,114700,0.026524856686592102,0.0002,175.84
21,114800,0.017777953296899796,0.0002,183.71
21,114900,0.01082991436123848,0.0002,191.57
21,115000,0.009764254093170166,0.0002,199.44
21,115100,0.08259408921003342,0.0002,207.33
21,115200,0.029541637748479843,0.0002,215.23
21,115300,0.012272646650671959,0.0002,223.25
21,115400,0.0065155066549777985,0.0002,231.12
21,115500,0.03978537395596504,0.0002,239.0
21,115600,0.01704970747232437,0.0002,246.9
21,115700,0.03034963458776474,0.0002,254.79
21,115800,0.011728087440133095,0.0002,262.67
21,115900,0.028467338532209396,0.0002,270.47
21,116000,0.023460492491722107,0.0002,278.4
21,116100,0.016274984925985336,0.0002,286.06
21,116200,0.037448588758707047,0.0002,293.73
21,116300,0.037782713770866394,0.0002,301.4
21,116400,0.024372583255171776,0.0002,309.07
21,116500,0.027250884100794792,0.0002,316.73
21,116600,0.01584201119840145,0.0002,324.39
21,116700,0.03453715890645981,0.0002,332.05
21,116800,0.029514528810977936,0.0002,339.7
21,116900,0.00411628233268857,0.0002,347.49
21,117000,0.01474449597299099,0.0002,355.14
21,117100,0.012761238031089306,0.0002,362.78
21,117200,0.040134623646736145,0.0002,370.43
21,117300,0.032055895775556564,0.0002,378.08
21,117400,0.019025787711143494,0.0002,385.74
21,117500,0.008720298297703266,0.0002,393.5
21,117600,0.01976466365158558,0.0002,401.29
21,117700,0.00754351494833827,0.0002,408.95
21,117800,0.031256258487701416,0.0002,416.6
21,117900,0.03575978800654411,0.0002,424.25
21,118000,0.03860226273536682,0.0002,431.91
21,118100,0.021970460191369057,0.0002,439.55
22,118200,0.011952200904488564,0.0002,7.6
22,118300,0.011641444638371468,0.0002,15.5
22,118400,0.008082195185124874,0.0002,23.52
22,118500,0.017544366419315338,0.0002,31.41
22,118600,0.03891554847359657,0.0002,39.29
22,118700,0.01425771415233612,0.0002,47.17
22,118800,0.025584589689970016,0.0002,55.05
22,118900,0.011233092285692692,0.0002,62.93
22,119000,0.03233759477734566,0.0002,70.83
22,119100,0.02525755949318409,0.0002,79.11
22,119200,0.013014184311032295,0.0002,87.0
22,119300,0.02666948363184929,0.0002,94.89
22,119400,0.008635545149445534,0.0002,102.7
22,119500,0.007429739460349083,0.0002,110.35
22,119600,0.03057301789522171,0.0002,118.0
22,119700,0.008590037003159523,0.0002,125.65
22,119800,0.02268790453672409,0.0002,133.29
22,119900,0.029564373195171356,0.0002,141.08
22,120000,0.0031346711330115795,0.0002,148.72
22,120100,0.02902859076857567,0.0002,156.37
22,120200,0.016302011907100677,0.0002,164.02
22,120300,0.035029128193855286,0.0002,171.66
22,120400,0.0319894514977932,0.0002,179.31
22,120500,0.020202331244945526,0.0002,186.95
22,120600,0.0043608746491372585,0.0002,194.73
22,120700,0.021801810711622238,0.0002,202.63
22,120800,0.054939381778240204,0.0002,210.28
22,120900,0.0392276830971241,0.0002,217.92
22,121000,0.011845842935144901,0.0002,225.56
22,121100,0.011276488192379475,0.0002,233.21
22,121200,0.022062061354517937,0.0002,240.85
22,121300,0.056763216853141785,0.0002,248.5
22,121400,0.02765495516359806,0.0002,256.16
