epoch,split,time_s,lr,loss,loss_std,psnr,ssim,noise_mse,noise_mae,loss_per_class,grad_norm,ema_enabled,total_count,loss_c0,loss_c1,loss_c2,loss_c3,loss_c4,loss_c5,loss_c6,loss_c7,loss_c8
83,val,1760798088.7500222,0.0003,0.05001865991311925,0.007277069460337328,20.68133679755637,0.49458314499250655,0.05001865933369584,0.12972502221242754,,0.0,1.0,10004,0.02748975452611815,0.015935698159342118,0.05459653001808975,0.06875747438056143,0.0541535858943891,0.049433793724023435,0.05923996629148824,0.061312175688275884,0.05683815508414913
84,train,1760798314.1045387,0.0003,0.050318162337178694,0.00736284139726314,20.46234637948222,0.5629910698655998,0.05031816200333333,0.13013712782015333,,0.06193212314957957,1.0,89984,0.026128953400184857,0.016321226373296176,0.05770890426731816,0.07318713121652413,0.05409161735575647,0.05182033448626606,0.0599488701552833,0.05880829250047712,0.058559635093010674
84,val,1760798325.3335593,0.0003,0.049874318266858675,0.007363870993319408,20.708272443586043,0.49590914103328015,0.04987431723313158,0.13010674184772883,,0.0,1.0,10004,0.02477180048121957,0.015713187353993883,0.054807246326365404,0.07417199013039315,0.05191259621485566,0.04913532609557472,0.054150337058129036,0.05663891723023006,0.06163175194914448
85,train,1760798550.4466949,0.0003,0.05016115578063691,0.00734388059676794,20.474072620505797,0.5633729897640847,0.050161155724996014,0.1298994112701538,,0.059928808007574774,1.0,89984,0.02612844085653117,0.016295983395226428,0.05770150012269278,0.07317283014681386,0.05409376988097068,0.05179722471324794,0.05993375954032464,0.0587973083333092,0.05855254673221873
85,val,1760798561.8360262,0.0003,0.04989913316284929,0.007187381934475407,20.184971298040843,0.496595105580071,0.04989913278153209,0.12955320847839988,,0.0,1.0,10004,0.028067805032235972,0.01350772035525814,0.05696962248637444,0.07243338214381756,0.0527097891053457,0.052284284479684986,0.058405348638172434,0.053288739777067634,0.057066918660573764
86,train,1760798788.7406743,0.0003,0.050502670645332266,0.007590275580815071,20.455565022540465,0.5643451146855633,0.05050267045986263,0.13048242074920985,,0.06307686311710212,1.0,89984,0.026122220138535556,0.016284356559081916,0.05767886139252712,0.073184062752176,0.05409277489180465,0.05178205199113441,0.05992899602782755,0.05877775616833776,0.05855498656134348
86,val,1760798800.2198775,0.0003,0.050522440272133526,0.006762961139627879,20.82743761473682,0.49474646885697243,0.05052244016190902,0.13003900006073849,,0.0,1.0,10004,0.02263321129535392,0.014116967370506295,0.056480230323763356,0.07559434306456556,0.055030842351444655,0.052362808943939354,0.058333566342241544,0.06175357429176997,0.05511430637421888
87,train,1760799025.831931,0.0003,0.04996312626373887,0.007574572704342026,20.551486673260143,0.5630005208052069,0.04996312634057629,0.12973337126617582,,0.05762961975286899,1.0,89984,0.026106324394811756,0.01628309388838032,0.057657007830975424,0.0731640969103839,0.05408579472254951,0.05176951537509238,0.05990760660004295,0.05878134739016188,0.05853386945364309
87,val,1760799037.2759783,0.0003,0.04983925640654535,0.0065946050203524375,21.00244551837468,0.49555377913017074,0.0498392560728928,0.12932515165201428,,0.0,1.0,10004,0.026320983039342244,0.014046585793512659,0.054474163250738956,0.07006978488504681,0.053833827974923545,0.051458236848057816,0.056168999850002364,0.058055446193549055,0.0594098564892924
88,train,1760799263.8342495,0.0003,0.05004868642619121,0.0070234562475079065,20.54668008958971,0.5640554309400013,0.05004868631490942,0.1299413799243326,,0.059782134840638504,1.0,89984,0.026097902700688718,0.016276046233050942,0.05762299971575355,0.07316940659917674,0.05408747575654923,0.05174392264494866,0.05989998853117666,0.058762369936833765,0.0585248501412799
88,val,1760799275.2750208,0.0003,0.05079298025843908,0.006851500760328806,20.780129356033466,0.493753287874189,0.05079298021077443,0.1303044107497954,,0.0,1.0,10004,0.024039382785988127,0.014799808110608282,0.05543163267429918,0.0707685663638746,0.057273685961459465,0.051212863039164815,0.06512802144344748,0.061470595886262414,0.055956027743357166
89,train,1760799502.7720096,0.0003,0.04968835371592815,0.007384552078641648,20.490774469389176,0.5627731382422901,0.049688353522509804,0.1295040318183336,,0.056336679462704306,1.0,89984,0.026085643761375003,0.016267244255671776,0.057607223745217775,0.07314569567681725,0.05407038485385699,0.05174276882786988,0.05985957450295762,0.058744813950614656,0.05850997876882599
89,val,1760799513.977946,0.0003,0.05007857839758994,0.007917803588711391,20.64029195450726,0.49759775276233653,0.05007857815926669,0.12989466927233623,,0.0,1.0,10004,0.02395079818113164,0.015347399393778537,0.058554232385682144,0.06855699167325835,0.0532580888254589,0.05476077804493235,0.05907258072797902,0.0543742512972161,0.05792683057029154
90,train,1760799740.0354111,0.0003,0.05063674691137175,0.0075473694453379,20.524048961243285,0.5643546242547748,0.050636746635816854,0.13030114158415693,,0.05747664576610961,1.0,89984,0.026078400437668472,0.016255843178218845,0.05759508507394375,0.07314247008912599,0.05407148991300928,0.051741461447242156,0.05985656233562442,0.058737202876344936,0.05850867227161894
90,val,1760799751.384516,0.0003,0.049193506547268846,0.006398513940463119,20.13744604239603,0.49720318297870825,0.049193505593975846,0.1295043873440166,,0.0,1.0,10004,0.02603577293534329,0.012336861435588284,0.06015745149407949,0.06932781333793406,0.050291031130244225,0.04617488894892232,0.055443210886237014,0.05753570977224117,0.060416110343814895
91,train,1760800155.4531868,0.0003,0.04983465079414217,0.00715130084315411,20.567844013740462,0.5643517043054698,0.049834650486792476,0.12968087396657313,,0.055799716806693656,1.0,89984,0.026064217023612706,0.016238247624289725,0.057574883385255515,0.07313528623920915,0.054055094252318206,0.051723957795825455,0.0598384274069031,0.05872126419242942,0.058507346649252175
91,val,1760800166.8305857,0.0003,0.05010052797783379,0.008780269017234284,20.521262616169352,0.4978925467538433,0.05010052807316309,0.12947643608724724,,0.0,1.0,10004,0.022096536380814085,0.01754907350335182,0.059420762441328,0.06840035874899283,0.052321918398727865,0.05161329857355735,0.0607693217176532,0.05348616801380541,0.06039918287964174
92,train,1760800394.6591172,0.0003,0.049888028926182944,0.00734333997740523,20.49880023701262,0.5634477933389195,0.0498880287248159,0.12969331950966698,,0.05922889030217445,1.0,89984,0.02605833445658416,0.01623252086601615,0.05755197560230217,0.0731338130038124,0.05404709803618478,0.05170575979752497,0.05980879930831495,0.0587161739799226,0.05848946174641539
92,val,1760800405.549505,0.0003,0.05014303282219045,0.007548060781883452,20.285776836878775,0.4918681844288423,0.05014303282219045,0.12944076433986343,,0.0,1.0,10004,0.02945712620999009,0.01673355469499541,0.05545602198172774,0.070803621803188,0.06148285795254319,0.04552949830735628,0.05388887083856655,0.06180460618443467,0.05539895307959458
93,train,1760800631.9914742,0.0003,0.05011895146342803,0.007474288119874372,20.587607659113356,0.5641086637804213,0.05011895143163323,0.12975402643763662,,0.053034616817069766,1.0,89984,0.026047980473841055,0.016221370372147173,0.05753298176110245,0.07313718771146013,0.05404458862486459,0.051692922109463794,0.05979155644543179,0.058707979971151035,0.05847719599953348
93,val,1760800643.4407527,0.0003,0.05007454713598722,0.008106706909049535,20.325602884151515,0.4955890149128337,0.05007454690660109,0.13003294684085212,,0.0,1.0,10004,0.0247044279011938,0.013066836850419853,0.05832739677538888,0.07656479693923442,0.050829530624526276,0.052933024594689584,0.05846842391970764,0.05934022847545204,0.0527358972025234
94,train,1760800870.0984066,0.0003,0.04990420300264447,0.007341770187696009,20.535465305594258,0.5646623773646049,0.049904202727089564,0.12965931048137194,,0.05825513035355727,1.0,89984,0.02604271760910618,0.01620359886767617,0.057502856373333744,0.07313330268771837,0.05404758578650416,0.051678269208930504,0.05977365138235324,0.05869262231908242,0.05847057560674032
94,val,1760800881.5422955,0.0003,0.050647243324135456,0.006835383518265278,20.79332764727361,0.5018144629922499,0.05064724299793051,0.13099121769181923,,0.0,1.0,10004,0.02415080180107173,0.014665093754004958,0.05934164664197144,0.07474351037538587,0.056642180955393265,0.05162685798093171,0.05899143377860568,0.05661973250967464,0.05590121719242183
95,train,1760801107.9563417,0.0003,0.04986107372182023,0.0078571701138789,20.53850215732797,0.5637280275862383,0.0498610736449828,0.12958972263090301,,0.05673455727283983,1.0,89984,0.026027259166327935,0.016187964078268956,0.057495004913139705,0.0731182409608395,0.05404280151548476,0.05166103810100173,0.05975900321796436,0.05868011176236385,0.0584627377088933
95,val,1760801119.3525033,0.0003,0.04947692447783994,0.007085321890375209,20.12723521507535,0.4951359402389824,0.04947692400864104,0.12949923702069924,,0.0,1.0,10004,0.022330819393841836,0.016698328866257686,0.055366990366666057,0.07309483307507211,0.05470456534452486,0.05063308056882766,0.05826910550545736,0.05680676620792259,0.05452577098579713
96,train,1760801344.7136219,0.0003,0.05057091587044267,0.007227983231217956,20.574002446355045,0.5652834132928428,0.05057091577505828,0.1304277145485281,,0.053603116561993853,1.0,89984,0.026014860897192533,0.016176228542472106,0.05747835312266329,0.07310176627282265,0.05404418084601449,0.05165476460558961,0.05976892950483627,0.05866809962215136,0.05848170281413449
96,val,1760801356.227281,0.0003,0.051004491706208584,0.007607594501182532,20.878017892269362,0.49599087998562935,0.05100449184920253,0.1305516369280363,,0.0,1.0,10004,0.026262502591273284,0.014534410864181726,0.055019605600844235,0.07196736611606341,0.05778290328015103,0.05075769460976036,0.05752767638612365,0.06413339539720682,0.058202561933752776
97,train,1760801583.1434221,0.0003,0.05011498828181417,0.007272082086660279,20.582673646647425,0.5652217469886899,0.05011498821292544,0.13002877932566498,,0.052723058683803024,1.0,89984,0.026001392153793147,0.016168821226149956,0.05747159726297148,0.07307738417066932,0.05402804182800006,0.05164728464499962,0.05975493725125078,0.0586667222612992,0.058483565254173975
97,val,1760801594.724396,0.0003,0.05091163516044617,0.006887935944395389,20.586476626085407,0.5040884467898632,0.05091163474635952,0.13115416508598454,,0.0,1.0,10004,0.02479967919395705,0.014655130814898375,0.057411958447321214,0.07062983458739251,0.05247965281975739,0.05295429234578656,0.06007490881390556,0.06367194575556158,0.05767912605524391
98,train,1760801822.8757458,0.0003,0.049776452385514425,0.0074835366465488854,20.560516417111305,0.564820380714506,0.04977645219739521,0.1296410004198975,,0.05655953414197667,1.0,89984,0.02599518397926925,0.01615782711353609,0.05745428114518708,0.0730641164684088,0.054018968727559374,0.051625131826121655,0.059738050868965435,0.058657863689332554,0.0584762786865321
98,val,1760801834.206865,0.0003,0.05115873338591333,0.007465270783028232,20.50651746061219,0.5035022417100512,0.05115873309992543,0.13161903698412908,,0.0,1.0,10004,0.0260381578368481,0.01535893776854932,0.05617527978029102,0.07390957972788893,0.05401577813906616,0.05211501591666939,0.059619698006587535,0.061190482204040275,0.05826127560361804
99,train,1760802061.7973278,0.0003,0.05010239840359301,0.007241701006946194,20.602436587956348,0.5650767594533489,0.050102398175730305,0.1300400088979713,,0.052770338679636014,1.0,89984,0.025986555217201477,0.016145449346146406,0.057441175708069545,0.07305085269644157,0.05402436556961984,0.05161916523679025,0.05972082838773564,0.05865519516996789,0.058464446406607105
99,val,1760802073.3624675,0.0003,0.05086715246846036,0.007183555312604853,20.35313571714869,0.49311122833276355,0.05086715229269696,0.13044596174177003,,0.0,1.0,10004,0.02203412990619882,0.016146465802041845,0.05840367422853079,0.07315555062776619,0.05130683301079474,0.05431866192395085,0.061987928646864074,0.06226432943743382,0.054735762915215015
100,train,1760802301.3435938,0.0003,0.05047267442237941,0.007497013518462639,20.58426661918716,0.5652561073282873,0.050472674284601955,0.13034942368864166,,0.05700307433623449,1.0,89984,0.025976781010841863,0.01613626910864494,0.05743533735495951,0.07304189368639995,0.0540219191050697,0.051625288462421315,0.05970884229067375,0.058645624837033686,0.058464175586590304
100,val,1760802312.7754853,0.0003,0.0512484715389805,0.007523411647189098,20.345609099804904,0.4960811083815375,0.0512484708567802,0.13142274228371129,,0.0,1.0,10004,0.02589945173773138,0.016003185583590446,0.05922554675230963,0.0713433979343378,0.05389951534485549,0.04982228947464966,0.05805637831019159,0.0631794005204616,0.05987733911837363
101,train,1760802715.490057,0.0003,0.04997152437165825,0.007651712952538706,20.620616815168184,0.5648184921036065,0.049971524313367786,0.12976747063408536,,0.0502046321122609,1.0,89984,0.02597315960858698,0.01612959921399273,0.05742917288332374,0.07304581470822878,0.05401841727793772,0.05160493926126853,0.05968472151442639,0.05863536876470736,0.058447104512076076
101,val,1760802726.9949274,0.0003,0.050139944493973174,0.0067356440079373876,20.73930474883411,0.49463719447723914,0.050139944970619674,0.12929237764723442,,0.0,1.0,10004,0.025749222059643806,0.01337839113530776,0.06026859161081827,0.07237272766969814,0.05587435327470303,0.04690955730053312,0.060546769718602386,0.06011061819546531,0.05475069180796933
102,train,1760802957.1013782,0.0003,0.050448680044831454,0.007957823019454557,20.54396657007687,0.5649350494527885,0.050448680087224515,0.13015967729378222,,0.05382856045575391,1.0,89984,0.025959070489209275,0.01612441197678565,0.057431252031271834,0.07302606082679415,0.05401095160991117,0.05160450857723883,0.059676133567594464,0.05864088587324503,0.058445800686210476
102,val,1760802968.6399837,0.0003,0.05099185605923303,0.008125500592723468,20.64148138504608,0.501561438975359,0.05099185529659863,0.13090577368877354,,0.0,1.0,10004,0.024481546137335206,0.015346711334070172,0.06052776168669677,0.07611928111954132,0.054870843665485974,0.05010952851136643,0.05796956868168974,0.06287070194785105,0.054100103031157115
103,train,1760803197.553495,0.0003,0.050116582226490396,0.0071961053871067064,20.584172402133643,0.5648206088315711,0.050116582025123355,0.12981376031766068,,0.051014776824525106,1.0,89984,0.025948497405238823,0.016114228140411056,0.05742252720671669,0.07302686833601746,0.05400275568527704,0.05160143908228394,0.05965041864261703,0.05863766806778727,0.05843568416497524
103,val,1760803208.9955978,0.0003,0.05187333674609113,0.008816979758600399,20.295539381598434,0.49648485999734626,0.05187333636477393,0.13139261411683933,,0.0,1.0,10004,0.025656736299295362,0.01463445843582446,0.056571755079656005,0.07177068635976026,0.05669417856365778,0.054289910890040934,0.05912692139738642,0.06321271237288936,0.06057824520654352
104,train,1760803435.8729932,0.0003,0.04973184152017447,0.007372202631356049,20.57859567558104,0.5649518888671571,0.049731841514875336,0.12939476239816902,,0.0523826342968967,1.0,89984,0.025936288204919944,0.016097886365331902,0.05743044679505978,0.07301244204423565,0.05399195920571059,0.05158691732290206,0.05962914701507644,0.05862680849639685,0.05842069143484224
104,val,1760803447.4982748,0.0003,0.05079591071388808,0.008888284145674928,20.695809846685105,0.4933192773801429,0.05079591046066963,0.12959958453838086,,0.0,1.0,10004,0.0245503101651767,0.01700288194294247,0.060544877131986946,0.07381216725366752,0.05459018157104428,0.048789199205057664,0.05595659242864346,0.06006203307324584,0.05801271753354446
105,train,1760803674.820471,0.0003,0.050055816615925064,0.007020365412768782,20.527773926302174,0.5647287197930375,0.050055816435754553,0.1297436046757196,,0.05464186932716736,1.0,89984,0.025930503234796624,0.01608425820282914,0.05741902335602037,0.07300817608691049,0.05400327597332871,0.051583187531605734,0.05961861803281522,0.05859974919024008,0.05841088413660492
105,val,1760803686.1846485,0.0003,0.05028533442217748,0.007082580307964498,20.892441911632563,0.5005030675870521,0.05028533437451283,0.13040241646747597,,0.0,1.0,10004,0.02568360964886622,0.01596430954307515,0.05408241523481491,0.07174228032515949,0.05817605492834191,0.05050415087881962,0.05284298921562519,0.06218067659287932,0.057768951664423814
106,train,1760803912.9105158,0.0003,0.04966468196547727,0.007066877923195684,20.569116505586237,0.564203984537301,0.04966468183299895,0.12926854482543249,,0.05448666817781932,1.0,89984,0.02592639687706993,0.01607811555699877,0.057407782871962444,0.07298900286991104,0.05399167239661663,0.0515675871430881,0.059592045193736363,0.05859612001174727,0.05839971675056725
106,val,1760803924.680985,0.0003,0.05002633539713273,0.007428704040761983,20.452348034175003,0.4981917079354896,0.05002633477749228,0.1295036700357203,,0.0,1.0,10004,0.027264963542035173,0.01355809388839082,0.056461367374544755,0.07262343779257838,0.04992078618889445,0.049783501152273826,0.05445822913671165,0.0603861847562653,0.060093396106395386
107,train,1760804151.441475,0.0003,0.05053365520952775,0.007255059079590031,20.624127280830827,0.5662901922106574,0.05053365502405811,0.13048553178524055,,0.05042394030849803,1.0,89984,0.025913929561111607,0.01607601247369868,0.05740527052758413,0.07299066754828129,0.05398509534955898,0.05156741159771024,0.05958210872750541,0.0585932004858683,0.05839770291523229
107,val,1760804162.8975856,0.0003,0.051031829956851925,0.007273542209458377,20.173892657597605,0.49784513607305414,0.05103182985407503,0.13060716371305559,,0.0,1.0,10004,0.02524809794827909,0.014239065938557841,0.0558252459547172,0.07743461033052226,0.05298726915308599,0.05406101339082599,0.05941889811404891,0.05975556387142702,0.05618097063403722
108,train,1760804389.2125285,0.0003,0.04981567931346924,0.007339043003969578,20.580009604246484,0.5651506740880725,0.0498156790882561,0.12945907670013596,,0.05057605369888236,1.0,89984,0.02590885342595153,0.016060208268759375,0.05739125810560268,0.07299004647995662,0.05396301671843548,0.051556352925058495,0.059571072086803165,0.05858253200632719,0.05839175272489848
108,val,1760804400.457873,0.0003,0.05055481630836616,0.006815376024941867,20.749698649592897,0.49814084490410376,0.050554815871936706,0.13030164576515776,,0.0,1.0,10004,0.025198656052894938,0.014440821867890818,0.060990141691743494,0.0726146275454739,0.05184354410307964,0.051324035301034174,0.06238876136196109,0.05955111993271769,0.054100639228422884
109,train,1760804626.6062605,0.0003,0.049957596910203336,0.00710350079459186,20.654063448627845,0.5660204927239615,0.04995759667704149,0.12983857286010325,,0.053251488509712654,1.0,89984,0.02589799216987199,0.016049188001527964,0.05737092123700151,0.07297977916247049,0.0539609034668118,0.05154678702815121,0.059560644307665916,0.05858119146720114,0.058388804196974495
109,val,1760804637.8724914,0.0003,0.050919568743325865,0.006656263693201653,21.136615080530287,0.5032711351265768,0.050919568362008664,0.13078367119071865,,0.0,1.0,10004,0.026173769153733303,0.015269303260866268,0.05743837025430467,0.07320806190732441,0.05237745676984948,0.05341312296941678,0.05901051014491879,0.060432071392045636,0.056825601238257896
110,train,1760804864.0972614,0.0003,0.05006929053520919,0.007138615037218268,20.563937486998558,0.5653688621046193,0.050069290370936076,0.1298231313039534,,0.050618770248806406,1.0,89984,0.025878736142870295,0.016042903355703308,0.05737735330548154,0.07296600902412766,0.053964077524516756,0.051529019334809814,0.0595517266619681,0.05858733163597351,0.05837602292534492
110,val,1760804875.5826735,0.0003,0.05010670771385159,0.006972483848572923,20.587114079386556,0.4999356012447316,0.05010670724837649,0.1302367264165825,,0.0,1.0,10004,0.024207440633452017,0.012726407455828467,0.055012586940493845,0.06989241102678141,0.05559778035189329,0.051475104213481775,0.05825509723518023,0.061990149853902575,0.05823804089518566
111,train,1760805280.7712047,0.0003,0.05015686932278222,0.00769116384930531,20.61805787500243,0.5658774993158506,0.05015686912671431,0.12978650616802498,,0.05113148078544974,1.0,89984,0.025864629701614645,0.016037945585503317,0.05737177030705634,0.07296297670801295,0.05395748151678421,0.05152387535170599,0.059538920595884094,0.05859250567292544,0.058363214191284755
111,val,1760805292.0925524,0.0003,0.05022747024613731,0.008032120204201798,20.75467092673429,0.49637735446468917,0.05022747038913126,0.12963627512361564,,0.0,1.0,10004,0.022931386755133454,0.011383755329041236,0.05452198216355302,0.07541459838772728,0.054562852607014475,0.051840521433724966,0.05860337604818486,0.062341018783989136,0.056765560643466495
112,train,1760805519.9058142,0.0003,0.04968808811809735,0.007184710273263715,20.621832474536273,0.5641885778812392,0.049688088059806894,0.1291860693252273,,0.046071190987992235,1.0,89984,0.025861887917790063,0.016026859618359687,0.057355651181221934,0.07295611256735966,0.053951476498958005,0.05151017934462403,0.059525444368650676,0.05858058781950197,0.05835041797218469
112,val,1760805531.1997752,0.0003,0.04970957239012106,0.007499004374406571,20.704205532447666,0.5004269717360248,0.04970957267610896,0.12939405016472988,,0.0,1.0,10004,0.02689578145828302,0.014733787771409542,0.05758903824931217,0.07096678554805505,0.05592907183186225,0.048271399844256255,0.060981198244790806,0.058148288127908294,0.053045004152292234
113,train,1760805758.0275893,0.0003,0.049861751390809186,0.007277180172042757,20.646949822329525,0.5662154456968836,0.0498617512795274,0.12964076472507263,,0.04800413791779137,1.0,89984,0.02584951394078699,0.016015858314618096,0.05734837022005094,0.07294185706219047,0.05395277675358202,0.05150432482521296,0.0595227033110857,0.058565510847249744,0.05833924584621035
113,val,1760805769.5534873,0.0003,0.049592425649771926,0.007232250536683766,20.322130872840074,0.4926679483512457,0.049592425363784026,0.12921141711819986,,0.0,1.0,10004,0.026211740991224128,0.013231014667207493,0.05438302716033326,0.07168082526810854,0.05474859543060989,0.050458386837555706,0.05743386779944736,0.05466732766889214,0.05921436696152031
114,train,1760805996.679576,0.0003,0.05018072966406729,0.007452277376505239,20.573884597713203,0.5655956583714926,0.05018072957398203,0.1299287929473866,,0.050090466981030375,1.0,89984,0.025845692263228442,0.016009303275945325,0.057345490335465855,0.0729448031303528,0.05395155144557579,0.0514948612187243,0.05951063007690021,0.05855946283252646,0.058325927308181064
114,val,1760806008.2345026,0.0003,0.049989467910507686,0.008098017805254133,20.858387984832923,0.5011955028126498,0.049989468196495586,0.1297397115251056,,0.0,1.0,10004,0.02387848039095958,0.016050327979838838,0.05750382247303302,0.07238960571612867,0.056565712830784286,0.04776036435603392,0.05955281916542771,0.054786529584507054,0.05855753771731807
115,train,1760806234.5283232,0.0003,0.050382187007098414,0.0077274500553084925,20.660862603872634,0.5671755324725914,0.05038218708658541,0.13031081626374555,,0.04885213810849691,1.0,89984,0.025842025212102823,0.015999169208205277,0.05734338774284072,0.07295058500823354,0.05394918194474234,0.05148613506179238,0.05950377326229822,0.05856317300342551,0.05831492402065078
115,val,1760806245.8844829,0.0003,0.04991719027499302,0.007871207292005427,20.744805021411846,0.4968388110149007,0.049917190337552875,0.12953786890371377,,0.0,1.0,10004,0.02642126636191358,0.015924678723765722,0.05873630770818433,0.07115954879967812,0.055861145002620946,0.04980771909804913,0.05343761923749472,0.05871782615139154,0.05567667241352636
